Competitor_ID,Vertical_Category,Primary_Skill,Related_Skill,Related_Skill_CPC_USD,Related_Skill_PPC,#_of_Jobs
A,Development,C# Developers,C++ Programmers & Developers,24.82042253521132,24.82042253521132,4295.0
A,Development,C# Developers,Unity Developers,23.34,39.0,1472.0
A,Development,C# Developers,Java Developers,13.29,36.0,1540.0
A,Development,C# Developers,Windows 8 App Developers,24.82042253521132,24.82042253521132,3733.0
A,Development,C# Developers,.NET Developers,31.34,39.0,55.0
A,Development,AWS Developers,API Integration Freelancers,24.82042253521132,24.82042253521132,855.0
A,Development,AWS Developers,Xero Developer,4.87,4.0,3858.0
A,Development,AWS Developers,Node.js Developers & Programmers,24.82042253521132,24.82042253521132,2982.0
A,Development,AWS Developers,System Administrators,6.74,10.0,2645.0
A,Development,AWS Developers,Amazon EC2 Specialists,24.82042253521132,24.82042253521132,61.0
A,Development,AWS Developers,DevOps Engineers,21.04,35.0,876.0
A,Development,AWS Developers,Amazon Webstore Specialists,24.82042253521132,24.82042253521132,4872.0
A,Development,AWS Developers,Java Developers,13.29,36.0,221.0
A,Development,AWS Developers,Linux System Administrators,4.88,32.0,1041.0
A,Development,AWS Developers,Amazon S3 Specialists,24.82042253521132,24.82042253521132,603.0
A,Development,AWS Developers,Python Developers,14.26,45.0,1605.0
A,Development,AWS Developers,MongoDB Developers,4.38,10.0,4849.0
A,Development,AngularJS Developers,jQuery Developers,5.68,4.0,3740.0
A,Development,AngularJS Developers,Vue.js Developers,118.58,31.0,4240.0
A,Development,AngularJS Developers,CSS3 Developers,24.82042253521132,6.0,348.0
A,Development,AngularJS Developers,MongoDB Developers,4.38,10.0,3883.0
A,Development,AngularJS Developers,Angular Freelancers,24.82042253521132,24.82042253521132,2561.0
A,Development,AngularJS Developers,ASP.NET Developers,50.33,28.0,123.0
A,Development,AngularJS Developers,React.js Developers,94.28,45.0,4202.0
A,Development,AngularJS Developers,Bootstrap Specialists,24.82042253521132,24.82042253521132,3923.0
A,Development,AngularJS Developers,TypeScript Developers,28.27,19.0,2638.0
A,Development,AngularJS Developers,Node.js Developers & Programmers,24.82042253521132,24.82042253521132,437.0
A,Development,AngularJS Developers,Web Application Developers,97.87,6.0,2398.0
A,Development,AngularJS Developers,JavaScript Developers,53.18,35.0,2957.0
A,Other,2D Animators,Video Editors,3.98,61.0,2367.0
A,Other,2D Animators,Adobe Character Animator Freelancers,34.78666666666667,34.78666666666667,4201.0
A,Other,2D Animators,Animators,2.0,6.0,271.0
A,Other,2D Animators,Video Producers,12.2,31.0,1340.0
A,Other,2D Animators,Video Post Editing Specialists,34.78666666666667,34.78666666666667,1817.0
A,Other,2D Animators,Traditional Animation Freelancers,34.78666666666667,34.78666666666667,2414.0
A,Other,2D Animators,3D Animators,4.94,31.0,1053.0
A,Other,2D Animators,Character Designers,1.93,4.0,3859.0
A,Other,2D Animators,Motion Graphics Designers,7.4,40.0,2241.0
A,Other,2D Animators,Adobe After Effects Specialists,34.78666666666667,34.78666666666667,2577.0
A,Other,2D Animators,Whiteboard Animators,15.28,58.0,2041.0
A,Other,2D Animators,Adobe Animate Freelancers,34.78666666666667,34.78666666666667,2154.0
A,Other,3D Designers,AutoCAD Drafters,4.25,58.0,4277.0
A,Other,3D Designers,Architectural Rendering Specialists,34.78666666666667,34.78666666666667,4238.0
A,Other,3D Designers,SolidWorks Designers,3.48,20.0,3178.0
A,Other,3D Designers,3D Printing Expert,4.01,67.0,4515.0
A,Other,3D Designers,3ds Max Specialists,34.78666666666667,34.78666666666667,1893.0
A,Other,3D Designers,CAD Designers,5.67,34.0,4609.0
A,Other,3D Designers,3D Animators,4.94,31.0,974.0
A,Other,3D Designers,Interior Designers,7.09,35.0,4031.0
A,Other,3D Designers,SketchUp Specialists,34.78666666666667,34.78666666666667,648.0
A,Other,3D Designers,3D Modelers,2.66,42.0,4398.0
A,Other,3D Designers,Product Designers,14.47,44.0,4989.0
A,Other,3D Designers,3D Rendering Artists,11.98,51.0,119.0
A,Other,Amazon FBA Specialists,Amazon Webstore Specialists,34.78666666666667,34.78666666666667,2455.0
A,Other,Amazon FBA Specialists,Etsy Administration Specialists,34.78666666666667,34.78666666666667,3176.0
A,Other,Amazon FBA Specialists,Amazon Seller Central Consultants,178.68,36.0,3230.0
A,Other,Amazon FBA Specialists,Amazon Marketer,24.4,53.0,3999.0
A,Other,Amazon FBA Specialists,eBay Web Services Specialists,34.78666666666667,34.78666666666667,4488.0
A,Other,Amazon FBA Specialists,Amazon PPC Freelancers,34.78666666666667,34.78666666666667,1041.0
A,Other,Amazon FBA Specialists,Amazon Vendor Central Specialist Freelancers,34.78666666666667,34.78666666666667,921.0
A,Other,Amazon FBA Specialists,Amazon Listing Optimization Freelancers,34.78666666666667,34.78666666666667,4616.0
A,Other,Amazon FBA Specialists,eBay Listing Writers,34.78666666666667,34.78666666666667,2530.0
A,Other,Amazon FBA Specialists,Inventory Management Specialists,5.86,21.0,4140.0
A,Other,Amazon FBA Specialists,Amazon Marketing Service Freelancers,34.78666666666667,34.78666666666667,545.0
A,Other,Amazon FBA Specialists,Amazon MWS Specialists,34.78666666666667,34.78666666666667,3031.0
A,Other,Conversion Rate Optimizers,Squeeze Page Specialists,34.78666666666667,34.78666666666667,3685.0
A,Other,Conversion Rate Optimizers,Drip Specialists,34.78666666666667,34.78666666666667,703.0
A,Other,Conversion Rate Optimizers,A/B Testing Specialists,34.78666666666667,34.78666666666667,3225.0
A,Other,Conversion Rate Optimizers,E-Commerce Experts,37.26,30.0,1296.0
A,Other,Conversion Rate Optimizers,Content Marketers,20.67,26.0,150.0
A,Other,Conversion Rate Optimizers,ClickFunnels Specialists,34.78666666666667,34.78666666666667,1358.0
A,Other,Conversion Rate Optimizers,Influencer Marketers,21.17,56.0,3738.0
A,Other,Conversion Rate Optimizers,Internet Marketers,23.63,14.0,4834.0
A,Other,Conversion Rate Optimizers,AWS CodeDeploy Freelancers,34.78666666666667,34.78666666666667,4141.0
A,Other,Conversion Rate Optimizers,Instapage Specialists,34.78666666666667,34.78666666666667,3525.0
A,Other,Conversion Rate Optimizers,Unbounce Specialists,34.78666666666667,34.78666666666667,2963.0
A,Other,Conversion Rate Optimizers,Cypress Freelancers,34.78666666666667,34.78666666666667,1657.0
A,Other,Copywriters,SEO Experts,40.45,23.0,270.0
A,Other,Copywriters,Blog Writers,26.37,55.0,3086.0
A,Other,Copywriters,Internet Researchers,2.84,11.0,2784.0
A,Other,Copywriters,English Grammar Specialists,34.78666666666667,34.78666666666667,1451.0
A,Other,Copywriters,Marketing Strategists,15.42,31.0,3794.0
A,Other,Copywriters,SEO Writers,18.89,35.0,4044.0
A,Other,Copywriters,Content Writers,29.26,50.0,4010.0
A,Other,Copywriters,Sales Writing Specialists,34.78666666666667,34.78666666666667,3616.0
A,Other,Copywriters,Landing Page Specialists,34.78666666666667,34.78666666666667,3725.0
A,Other,Copywriters,Writers,2.4,5.0,2261.0
A,Other,Copywriters,Creative Writers,5.41,25.0,3125.0
A,Other,Copywriters,Article Writers,8.31,28.0,4404.0
A,Other,Data Entry Specialists,Customer Service Representatives,5.29,25.0,785.0
A,Other,Data Entry Specialists,Excel Experts,30.39,59.0,2970.0
A,Other,Data Entry Specialists,QuickBooks Consultants,31.03,45.0,3321.0
A,Other,Data Entry Specialists,Product Listing Writers,34.78666666666667,34.78666666666667,792.0
A,Other,Data Entry Specialists,Data Miners,13.66,10.0,4726.0
A,Other,Data Entry Specialists,Email Handlers,1.61,5.0,3990.0
A,Other,Data Entry Specialists,Bank Reconciliation Specialists,34.78666666666667,34.78666666666667,4640.0
A,Other,Data Entry Specialists,Google Docs Experts,5.88,43.0,1714.0
A,Other,Data Entry Specialists,Data Scrapers,13.71,37.0,1090.0
A,Other,Data Entry Specialists,Spreadsheets Specialists,34.78666666666667,34.78666666666667,1663.0
A,Other,Data Entry Specialists,Administrative Assistants,4.63,21.0,1667.0
A,Other,Data Entry Specialists,Virtual Assistants,22.6,67.0,1134.0
A,Other,Data Scrapers,Virtual Assistants,22.6,67.0,273.0
A,Other,Data Scrapers,Internet Researchers,2.84,11.0,221.0
A,Other,Data Scrapers,Scrapy Developers,10.95,43.0,601.0
A,Other,Data Scrapers,Data Extraction Specialists,34.78666666666667,34.78666666666667,1837.0
A,Other,Data Scrapers,Selenium Developers,19.39,29.0,2167.0
A,Other,Data Scrapers,Excel Experts,30.39,59.0,2185.0
A,Other,Data Scrapers,Prospect Lists Freelancers,34.78666666666667,34.78666666666667,450.0
A,Other,Data Scrapers,Python Developers,14.26,45.0,4482.0
A,Other,Data Scrapers,Lead Generation Experts,34.78666666666667,11.0,1124.0
A,Other,Data Scrapers,Data Scientists,16.12,39.0,2446.0
A,Other,Data Scrapers,Data Miners,13.66,10.0,267.0
A,Other,Data Scrapers,Data Encoding Specialists,34.78666666666667,34.78666666666667,2410.0
A,Other,Database Programmers,Microsoft Access Programmers,18.2,65.0,278.0
A,Other,Database Programmers,Microsoft SQL Server Administrators,34.78666666666667,34.78666666666667,2099.0
A,Other,Database Programmers,Airtable Freelancers,34.78666666666667,34.78666666666667,1415.0
A,Other,Database Programmers,Database Administrators,6.77,20.0,4642.0
A,Other,Database Programmers,Filemaker Pro Developers,93.01,73.0,289.0
A,Other,Database Programmers,Microsoft Access Developers,41.76,53.0,4941.0
A,Other,Database Programmers,Database Modeling Experts,34.78666666666667,34.78666666666667,223.0
A,Other,Database Programmers,SQL Programming Specialists,34.78666666666667,34.78666666666667,2452.0
A,Other,Database Programmers,Microsoft SQL Server Developers,34.78666666666667,10.0,539.0
A,Other,Database Programmers,Database Managers,18.15,27.0,4391.0
A,Other,Database Programmers,ETL Developers,12.48,15.0,2309.0
A,Other,Database Programmers,SQL Server Integration Services (SSIS) Specialists,34.78666666666667,34.78666666666667,2991.0
A,Other,Digital Marketers,Google AdSense Specialists,34.78666666666667,34.78666666666667,983.0
A,Other,Digital Marketers,Campaign Managers,5.75,13.0,1856.0
A,Other,Digital Marketers,Content Marketers,20.67,26.0,463.0
A,Other,Digital Marketers,Email Marketers,64.66,56.0,3198.0
A,Other,Digital Marketers,SEM Experts,34.78666666666667,21.0,4979.0
A,Other,Digital Marketers,Affiliate Marketers,4.88,45.0,4241.0
A,Other,Digital Marketers,Marketing Automation Specialists,15.15,25.0,2805.0
A,Other,Digital Marketers,Concur Freelancers,34.78666666666667,34.78666666666667,1876.0
A,Other,Digital Marketers,B2B Marketers,34.96,39.0,2612.0
A,Other,Digital Marketers,Content Creators,10.13,35.0,3044.0
A,Other,Digital Marketers,Ad Servers Specialists,34.78666666666667,34.78666666666667,2776.0
A,Other,Digital Marketers,Content Strategists,12.04,25.0,3919.0
A,Other,Graphic Designers,Web Designers,22.33,36.0,95.0
A,Other,Graphic Designers,Image Editors,2.51,12.0,482.0
A,Other,Graphic Designers,Adobe Photoshop Experts,2.69,21.0,1268.0
A,Other,Graphic Designers,Corporate Brand Identity Specialists,34.78666666666667,34.78666666666667,2251.0
A,Other,Graphic Designers,Photo Editors,3.06,42.0,4300.0
A,Other,Graphic Designers,Illustrators,6.76,13.0,4738.0
A,Other,Graphic Designers,Format & Layout Specialists,34.78666666666667,34.78666666666667,116.0
A,Other,Graphic Designers,Photo Retouchers,8.12,81.0,301.0
A,Other,Graphic Designers,Print Designers,2.82,29.0,1536.0
A,Other,Graphic Designers,Adobe InDesign Experts,34.78666666666667,53.0,934.0
A,Other,Graphic Designers,Adobe Illustrator Experts,20.89,30.0,4156.0
A,Other,Graphic Designers,Logo Designers,9.49,100.0,1265.0
A,Other,Microsoft Access Consultants,Microsoft Access Programmers,18.2,65.0,1893.0
A,Other,Microsoft Access Consultants,Peachtree Accounting Specialists,34.78666666666667,34.78666666666667,2215.0
A,Other,Microsoft Access Consultants,Microsoft SQL Server Developers,34.78666666666667,10.0,1807.0
A,Other,Microsoft Access Consultants,Database Programmers,24.65,27.0,4198.0
A,Other,Microsoft Access Consultants,Data Processing Specialists,34.78666666666667,7.0,207.0
A,Other,Microsoft Access Consultants,SQL Programming Specialists,34.78666666666667,34.78666666666667,2091.0
A,Other,Microsoft Access Consultants,VB.NET Developers,126.94,29.0,1203.0
A,Other,Microsoft Access Consultants,Microsoft Excel PowerPivot Specialists,34.78666666666667,34.78666666666667,1767.0
A,Other,Microsoft Access Consultants,Visual Basic Programmers,8.23,18.0,516.0
A,Other,Microsoft Access Consultants,Bill.com Accounts Receivable Specialists,34.78666666666667,34.78666666666667,3036.0
A,Other,Microsoft Access Consultants,Access VBA Freelancers,34.78666666666667,34.78666666666667,955.0
A,Other,Microsoft Access Consultants,Filemaker Pro Developers,93.01,73.0,24.0
A,Other,Network Engineers,Mikrotik RouterOS Specialists,34.78666666666667,34.78666666666667,4696.0
A,Other,Network Engineers,Comptuer Maintenance Specialists,34.78666666666667,34.78666666666667,4684.0
A,Other,Network Engineers,Cisco Certified Network Professional (CCNP),7.94,29.0,528.0
A,Other,Network Engineers,Debian OS Specialists,34.78666666666667,34.78666666666667,2000.0
A,Other,Network Engineers,Cisco Certified Network Associate (CCNA),9.64,39.0,1150.0
A,Other,Network Engineers,Cisco Routers Specialists,34.78666666666667,34.78666666666667,744.0
A,Other,Network Engineers,Network Monitoring Specialists,34.78666666666667,34.78666666666667,1282.0
A,Other,Network Engineers,Network Designers,4.94,14.0,3803.0
A,Other,Network Engineers,Computer Network Architects,9.81,10.0,1845.0
A,Other,Network Engineers,Cisco IOS Specialists,34.78666666666667,34.78666666666667,3157.0
A,Other,Network Engineers,Network Planners,4.1,21.0,4453.0
A,Other,Network Engineers,Network Analysts,12.03,2.0,4892.0
A,Other,Power BI Consultants,Tableau Consultants,56.12,58.0,772.0
A,Other,Power BI Consultants,Microsoft SQL SSRS Specialists,34.78666666666667,34.78666666666667,4867.0
A,Other,Power BI Consultants,Microsoft Excel PowerPivot Specialists,34.78666666666667,34.78666666666667,2273.0
A,Other,Power BI Consultants,SQL Developers,5.41,2.0,2904.0
A,Other,Power BI Consultants,SQL Azure Specialists,34.78666666666667,34.78666666666667,2929.0
A,Other,Power BI Consultants,Data Visualization Specialists,16.46,37.0,3115.0
A,Other,Power BI Consultants,Microsoft PowerApps Developers,34.78666666666667,34.78666666666667,2705.0
A,Other,Power BI Consultants,Business Intelligence Developers,9.47,11.0,2731.0
A,Other,Power BI Consultants,Microsoft Access Programmers,18.2,65.0,1960.0
A,Other,Power BI Consultants,Data Analysts,17.73,45.0,4731.0
A,Other,Power BI Consultants,Microsoft Flow Freelancers,34.78666666666667,34.78666666666667,2455.0
A,Other,Power BI Consultants,Data Modeling Specialists,34.78666666666667,34.78666666666667,4887.0
A,Other,Product Managers,Product Designers,14.47,44.0,4734.0
A,Other,Product Managers,Model View Presenter (MVP) Freelancers,34.78666666666667,34.78666666666667,2264.0
A,Other,Product Managers,Agile Project Managers,9.06,38.0,1050.0
A,Other,Product Managers,Scrum Master Freelancers,34.78666666666667,34.78666666666667,4102.0
